mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.2055472135543823,0.0005835294723510742,0.09224820137023926,0.0040590763092041016,0.8,1,0.2,3,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9650356282669768,0.966855359216195,0.9659454937415859,0.0009098654746091395,25
0.8251826763153076,0.0035080909729003906,0.08649837970733643,0.002659916877746582,0.8,1,0.2,3,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9642295145133177,0.9659691132809578,0.9650993138971378,0.0008697993838200357,31
1.3247992992401123,0.0007567405700683594,0.10996925830841064,0.004871249198913574,0.8,1,0.2,3,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9648638167060727,0.9661644309978968,0.9655141238519848,0.0006503071459120768,29
0.8369261026382446,0.007834315299987793,0.08986353874206543,0.001920938491821289,0.8,1,0.2,3,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9636625858929503,0.9656458991598199,0.9646542425263851,0.000991656633434812,32
0.9101191759109497,0.0015586614608764648,0.08578169345855713,0.0009173154830932617,0.8,1,0.2,5,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9671112534728421,0.96824111245906,0.967676182965951,0.0005649294931089344,20
0.8033822774887085,0.0033005475997924805,0.09599173069000244,0.0011333227157592773,0.8,1,0.2,5,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.9670618660782382,0.9681362686775474,0.9675990673778928,0.0005372012996546216,21
0.9552483558654785,0.013883829116821289,0.08693552017211914,0.0024521350860595703,0.8,1,0.2,5,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.9671075058551752,0.9683447448291289,0.9677261253421521,0.0006186194869768347,19
0.7853199243545532,0.03733837604522705,0.08892762660980225,0.0007354021072387695,0.8,1,0.2,5,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.9668632363743485,0.9680085214619498,0.9674358789181492,0.0005726425438006832,24
1.6248372793197632,0.0023137331008911133,0.11089718341827393,0.017052769660949707,0.8,1,0.2,5,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9694407797756398,0.9702022861374835,0.9698215329565616,0.0003807531809218445,5
1.0051898956298828,0.014388561248779297,0.0866473913192749,6.902217864990234e-05,0.8,1,0.2,5,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9673161073251819,0.9681362686775477,0.9677261880013648,0.0004100806761828668,18
1.5614482164382935,0.028441548347473145,0.09076619148254395,0.0007605552673339844,0.8,1,0.2,5,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9688866515372716,0.9702669146396052,0.9695767830884384,0.0006901315511668171,6
0.9903419017791748,0.02220606803894043,0.06183326244354248,0.0021895170211791992,0.8,1,0.2,5,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9668632363743485,0.9681031070352307,0.9674831717047896,0.0006199353304411348,22
